no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,arrival_month,arrival_date,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,no_of_special_requests,booking_status,lead_time,avg_price_per_room
2,0,0,1,0,0,0,8,17,0,0,0,0,0,0.27635300022701875,-0.7573468579338739
1,0,0,1,0,0,0,10,13,0,0,0,0,0,-1.011391402953843,-0.2094346050139507
1,0,0,2,0,0,0,11,20,0,0,0,0,0,-0.6347869076839685,-1.0120102994318663
2,0,0,1,0,0,0,11,4,0,0,0,0,0,-0.9263516782154844,-0.7033273400403603
2,0,0,1,1,0,0,6,1,0,0,0,0,0,-1.011391402953843,0.40793131376906133
1,0,1,2,0,0,0,9,28,0,0,0,1,0,-0.9749458066374037,-0.3329077887705531
2,0,0,3,0,0,0,10,20,0,0,0,0,0,-0.598341311367529,-0.6415907481620592
2,0,1,3,0,0,0,4,11,0,0,0,1,0,-0.37966773346889204,-0.9015017999697073
2,0,1,1,0,0,1,6,18,0,0,0,0,0,-0.4890045224182105,-0.2927790040496574
1,0,1,0,0,0,0,4,25,0,0,0,1,0,-0.6955295682113677,0.16098494625585652
2,0,1,4,0,0,0,12,5,0,0,0,1,0,-0.22173681609765428,-1.164190998411879
2,0,1,2,0,0,1,3,18,0,0,0,1,0,0.11842208285578094,-0.5705936675020128
2,0,2,5,0,0,2,9,15,0,0,0,1,0,-0.9870943387428835,3.2876346419324207
2,0,2,1,0,0,0,12,11,0,0,0,0,0,-0.01521177030449718,-0.9502737075535652
2,0,1,1,0,0,0,2,22,0,0,0,1,0,-0.817014889266166,-0.5798541562837579
1,0,2,0,0,0,0,10,25,0,0,0,0,0,-0.7319751645278071,-0.33908144795838335
2,0,0,1,0,0,0,10,17,0,0,0,0,0,2.487385843424348,-1.19722007506677
2,0,2,1,0,0,1,9,4,0,0,0,0,0,1.5640974034078807,-0.45792438732411295
1,0,1,0,1,0,0,9,26,0,0,0,0,0,-1.023539935059323,0.026707858920551573
2,0,1,2,0,0,1,9,5,0,0,0,1,0,-0.2703309445195736,0.2998922779820342
2,2,1,2,0,0,2,6,3,0,0,0,2,0,-0.41611332978533155,2.596493495854839
2,0,0,1,0,0,0,9,20,0,0,0,0,0,-0.3432221371524526,-0.6261566001924839
2,0,2,3,0,0,0,9,25,0,0,0,2,0,-0.7441236966332869,1.0252972325520733
1,0,0,2,0,0,0,12,8,1,0,4,0,0,-0.950648742426444,-1.2589566669450711
2,1,1,1,0,0,0,4,30,0,0,0,2,0,-0.36751920136341226,1.1518572459025906
1,0,2,0,0,0,0,1,31,0,0,0,0,0,-0.889906081899045,-1.1848727566911095
2,0,2,1,2,0,0,1,2,0,0,0,0,0,0.7987398807626515,-0.1476980131356495
2,0,0,4,2,0,0,8,18,0,0,0,0,0,-1.011391402953843,0.1239429911288757
2,0,0,2,0,0,0,3,9,0,0,0,0,0,-0.9385002103209642,-0.7959322278578121
2,0,2,2,0,0,0,10,30,0,0,0,2,0,2.2079696049983117,-0.589114645065503
2,0,2,1,0,0,1,11,14,0,0,0,0,0,-0.45255892610177106,-1.413298146640824
2,0,2,3,1,0,0,8,28,0,0,0,1,0,-0.3067765408360131,-0.5705936675020128
2,0,0,2,2,0,0,10,16,0,0,0,0,0,0.2156103396996196,0.09924835437755532
2,0,1,1,1,0,0,2,13,0,0,0,1,0,-0.5861927792620492,-1.1817859270971947
2,0,2,2,0,0,0,9,25,0,0,0,0,0,-0.3432221371524526,2.445238845753001
2,0,1,5,0,0,0,8,4,0,0,0,2,0,-1.011391402953843,-0.7959322278578121
3,0,0,3,0,1,0,3,24,0,0,0,1,0,-0.5497471829456096,1.142596757120846
2,0,2,2,1,1,0,3,19,0,0,0,0,0,-0.8777575497935651,-1.0490522545588472
2,0,0,4,0,0,1,1,19,0,0,0,1,0,-0.9870943387428835,-0.1168297171964989
3,0,0,4,0,0,0,3,16,0,0,0,1,0,-0.4039647976798517,-0.40020067391790165
2,0,0,2,1,0,0,4,13,0,0,0,1,0,-0.4768559903127307,-0.3483419367401284
2,0,1,2,0,0,1,4,1,0,0,0,0,0,-0.45255892610177106,0.012817125747933715
2,0,0,3,0,0,0,10,13,0,0,0,0,0,-0.5740442471565693,-0.024224829379047096
1,0,1,0,1,0,0,4,10,0,0,0,0,0,-0.9142031461100045,-0.024224829379047096
3,0,2,1,0,0,0,10,3,0,0,0,1,0,-0.7927178250552063,0.39774477610914166
1,0,0,1,0,0,0,1,26,0,0,0,0,0,-0.8413119534771256,-0.7959322278578121
2,0,0,1,0,0,0,10,4,0,0,0,0,0,-0.6469354397894483,-0.6261566001924839
2,0,0,1,0,0,0,5,27,0,0,0,0,0,-0.8534604855826055,-1.0120102994318663
2,0,0,2,0,0,3,11,5,0,0,0,2,0,-0.45255892610177106,-0.008790681409471795
1,0,2,0,0,0,0,10,4,0,0,0,0,0,-0.28247947662505346,-1.0120102994318663
1,0,2,3,0,0,0,9,13,0,0,0,2,0,-0.5375986508401298,-0.6261566001924839
2,0,1,1,0,0,0,4,9,0,0,0,1,0,0.9080766697119699,-1.1046151872493182
1,0,1,2,0,0,0,4,11,0,0,0,0,0,-0.02736030240997701,-0.9039712636448393
1,0,0,2,0,0,0,5,17,0,0,0,0,0,-0.10025149504285599,0.747482569099718
2,0,0,4,1,0,0,11,15,0,0,0,1,0,-0.41611332978533155,-0.9564473667413954
2,0,0,4,0,0,0,3,30,0,0,0,1,0,-0.33107360504697275,-0.6153526966137813
2,0,0,2,2,0,0,10,16,0,0,0,0,0,0.2156103396996196,0.09924835437755532
2,0,2,1,2,0,0,1,2,0,0,0,0,0,0.7987398807626515,-0.1476980131356495
2,0,2,1,0,0,0,10,10,0,0,0,0,0,2.402346118685989,-0.8987236533351836
2,0,1,3,0,0,0,8,15,0,0,0,1,0,-0.598341311367529,0.9296055151407067
1,0,1,0,0,1,0,3,13,1,0,2,0,0,-0.5740442471565693,-1.19722007506677
2,0,1,3,1,0,0,2,22,0,0,0,1,0,-0.4282618618908114,-1.2358054449907083
2,0,0,1,0,0,0,2,13,0,0,0,1,0,-0.9992428708483634,-0.45638097252715554
1,0,0,1,1,0,0,10,27,0,0,0,1,0,-0.9263516782154844,-0.6508512369438042
2,0,1,1,0,0,0,1,16,0,0,0,1,0,0.09412501864482128,-0.4872492684663061
2,0,0,2,1,0,0,8,12,0,0,0,0,0,-0.9749458066374037,-0.4255126765880049
2,0,2,1,0,0,0,10,9,0,0,0,0,0,-0.7441236966332869,-0.6415907481620592
2,0,0,2,2,0,0,10,14,0,0,0,0,0,-0.6104898434730088,0.09616152478364043
1,0,1,0,0,0,0,5,8,1,1,4,0,0,-0.5740442471565693,-1.2589566669450711
1,0,0,2,0,0,0,10,26,0,0,0,1,0,-0.7684207608442466,-0.3180910067197607
1,0,0,1,0,0,0,8,28,1,1,2,0,0,-0.9385002103209642,-1.2589566669450711
2,0,0,3,0,0,1,10,6,0,0,0,1,0,-0.7927178250552063,0.3461947218907601
2,0,0,4,0,0,1,10,25,0,0,0,1,0,-0.19743975188669463,-1.0595474751781584
3,0,2,0,0,0,1,4,24,0,0,0,1,0,-0.9627972745319239,1.426585079761031
2,1,0,1,0,0,1,6,23,0,0,0,1,0,-0.8048663571606861,0.6857459772214167
2,0,3,8,0,0,1,8,29,0,0,0,0,0,-0.3553706692579324,0.6240093853431156
1,0,0,2,0,0,1,11,10,0,0,0,0,0,-0.9870943387428835,-0.3329077887705531
2,0,2,5,0,0,1,12,26,0,0,0,1,0,-0.9749458066374037,-0.41223930933416997
1,0,0,3,0,0,1,6,14,0,0,0,0,0,-0.889906081899045,-0.4872492684663061
2,0,2,0,0,0,0,9,20,1,1,0,0,0,-0.9627972745319239,-0.17856630907480012
1,0,0,2,0,0,0,12,2,0,0,0,1,0,-0.671232504000408,-1.2225320777368733
2,0,0,2,1,0,0,9,28,0,0,0,3,0,-0.7441236966332869,0.7166142731605674
2,0,1,3,0,0,0,4,11,0,0,0,0,0,-0.3189250729414929,-0.19554387184133284
2,0,2,6,0,0,1,3,5,0,0,0,1,0,-0.3553706692579324,-0.6662853849133795
1,0,0,3,0,0,0,11,16,0,0,0,0,0,-0.8291634213716458,-0.9502737075535652
2,0,0,4,0,0,0,12,9,0,0,0,0,0,0.3127985965434582,-1.1046151872493182
1,0,2,4,0,0,0,9,4,0,0,0,0,0,0.057679422328381795,-0.6415907481620592
1,0,2,2,0,0,0,1,29,0,0,0,0,0,-0.8777575497935651,-0.8885371156752639
2,0,0,3,0,0,0,10,27,0,0,0,0,0,-0.6590839718949282,-0.6415907481620592
2,0,0,2,0,0,0,2,18,0,0,0,1,0,-0.3918162655743719,-0.6477644073498894
1,0,0,2,0,0,0,12,17,1,0,5,0,0,-0.9992428708483634,-1.2589566669450711
1,0,0,1,1,0,0,12,20,0,0,0,2,0,-1.011391402953843,-0.8113663758273875
2,1,1,0,0,0,0,9,13,0,0,0,2,0,-0.950648742426444,-0.024224829379047096
1,0,0,1,0,0,0,2,16,0,0,0,1,0,-0.8534604855826055,-0.6415907481620592
1,0,2,1,0,0,0,10,25,0,0,0,0,0,-0.6104898434730088,-1.2589566669450711
2,0,0,2,0,0,0,5,24,0,0,0,0,0,-0.9627972745319239,0.1301166503167059
2,0,2,1,1,0,0,10,2,0,0,0,1,0,-0.7684207608442466,0.7166142731605674
2,0,2,5,0,0,0,9,14,0,0,0,0,0,-0.598341311367529,-1.1820946100565863
2,0,2,2,0,0,0,10,11,0,0,0,0,0,-0.671232504000408,-0.2927790040496574
2,0,0,1,2,0,0,4,14,0,0,0,0,0,-0.8656090176880853,0.7968718426023588
2,0,2,3,2,0,0,2,14,0,0,0,1,0,-0.8777575497935651,0.7166142731605674
1,0,0,1,0,0,1,11,4,0,0,0,0,0,-0.7684207608442466,-0.4255126765880049
2,0,0,2,0,0,0,6,17,0,0,0,1,0,-0.7562722287387668,1.0870338244303746
2,0,1,0,1,0,0,5,16,0,0,0,1,0,-0.9627972745319239,-1.1499915822798694
2,0,1,5,0,0,6,11,1,0,0,0,1,0,-0.889906081899045,0.1301166503167059
1,0,1,0,1,0,0,5,23,0,0,0,1,0,-0.9749458066374037,1.1796387122478265
2,0,0,1,0,0,1,7,20,0,0,0,2,0,-0.8656090176880853,0.31532642595160953
2,0,4,7,1,0,0,12,9,0,0,0,0,0,-1.023539935059323,-1.06602981732538
2,0,2,5,2,0,0,5,19,0,0,0,0,0,-0.4282618618908114,0.014360540544891158
2,0,0,3,0,0,0,12,29,0,0,0,2,0,0.7258486881297724,-1.0351615213862293
2,0,0,2,1,0,0,12,2,0,0,0,2,0,-0.6347869076839685,-0.5489858603446073
1,0,0,2,0,0,0,10,5,0,0,0,2,0,-0.4282618618908114,0.23506885650981815
2,0,0,1,1,0,0,12,3,0,0,0,1,0,-0.13669709135929548,-1.3830472166204566
1,0,0,3,2,0,0,5,10,0,0,0,0,0,-0.16099415557025515,-0.2403029009531013
2,0,1,2,1,0,0,9,2,0,0,0,1,0,0.5314721744420952,0.40175765458123114
2,0,0,4,0,0,0,3,29,0,0,0,1,0,-0.8291634213716458,1.0870338244303746
2,0,0,4,0,0,0,4,13,0,0,0,1,0,-0.12454855925381565,-0.19554387184133284
2,0,0,5,0,0,0,10,20,0,0,0,0,0,-0.5618957150510895,-0.2927790040496574
2,0,2,3,0,0,0,4,8,0,0,0,0,0,2.232266669209271,-0.8576688197361133
2,1,0,3,0,0,0,10,6,0,0,0,0,0,-0.8413119534771256,1.009863084582498
2,0,2,5,2,0,1,9,6,0,0,0,1,0,0.033382358117422135,2.40202323143819
2,0,0,2,0,0,0,11,17,0,0,0,0,0,-0.3067765408360131,-0.9502737075535652
2,0,1,2,0,0,0,10,14,0,0,0,0,0,-0.9020546140045247,0.7166142731605674
1,0,0,1,0,0,0,3,2,0,0,0,0,0,-0.9263516782154844,-0.6107224522229086
1,0,0,2,0,0,0,1,26,0,0,0,0,0,-0.8777575497935651,-0.7959322278578121
2,0,1,2,1,0,0,2,12,0,0,0,1,0,-0.889906081899045,-0.7650639319186615
2,0,2,1,0,0,0,7,17,0,0,0,1,0,-0.2703309445195736,-0.014964340597302003
2,0,1,1,0,0,1,6,20,0,0,0,1,0,-1.023539935059323,1.3339801919435794
2,0,0,3,1,0,0,9,30,0,0,0,0,0,-0.8413119534771256,-0.8567427708579388
2,0,2,5,0,0,0,9,12,0,0,0,3,0,2.0500386876270738,-0.510400490420669
2,0,2,3,0,0,0,1,24,0,0,0,1,0,-0.41611332978533155,-0.920948826411372
1,0,0,1,0,0,0,10,1,0,0,0,0,0,-1.011391402953843,-0.3020394928314025
1,0,0,1,0,0,0,4,8,0,0,0,1,0,-0.9263516782154844,-0.3329077887705531
2,0,0,3,0,0,0,5,3,0,0,0,1,0,0.2156103396996196,0.0776405472201498
2,1,0,1,0,0,0,4,15,0,0,0,2,0,-0.6590839718949282,0.7629167170692933
2,0,0,1,0,0,0,4,29,0,0,0,0,0,-0.8534604855826055,-1.2589566669450711
2,0,0,2,0,0,0,7,1,0,0,0,1,0,0.9688193302393691,-0.2927790040496574
2,0,0,2,0,0,0,6,2,0,0,0,0,0,-0.6590839718949282,1.056165528491224
2,0,2,0,0,0,0,9,25,0,0,0,1,0,-0.7805692929497264,-0.6261566001924839
2,0,2,1,0,0,0,2,7,0,0,0,0,0,-0.24603388030861395,-1.2589566669450711
1,0,2,1,0,0,0,2,28,0,0,0,0,0,0.38568978917633717,-0.9194054116144146
1,0,1,3,0,0,0,11,14,0,0,0,1,0,-0.7927178250552063,-1.4611440053465075
2,0,1,2,1,0,0,5,13,0,0,0,2,0,-0.5861927792620492,0.3184132555455244
2,0,0,1,2,0,0,9,18,0,0,0,0,0,-0.1488456234647753,0.06838005843840471
2,0,0,4,0,0,0,11,16,0,0,0,2,0,-0.6955295682113677,-0.5366385419689469
2,0,0,3,0,0,0,3,16,0,0,0,1,0,-0.1488456234647753,-0.7558034431369165
1,0,1,4,0,0,0,9,7,0,0,0,1,0,-1.023539935059323,-0.46533277834950937
2,0,0,1,1,0,0,9,1,0,0,0,0,0,-0.9263516782154844,0.40793131376906133
2,0,0,1,1,0,0,9,17,0,0,0,0,0,-0.7927178250552063,-0.3020394928314025
2,0,0,3,0,0,0,10,13,0,0,0,0,0,-0.5740442471565693,-0.024224829379047096
1,0,2,0,0,0,0,3,20,1,0,17,1,0,-0.9870943387428835,-1.2589566669450711
3,0,1,1,0,0,1,6,4,0,0,0,3,0,-1.011391402953843,1.8896095188482902
2,0,0,1,0,1,0,11,5,0,0,0,2,0,-0.9749458066374037,0.4387996097082119
1,1,0,4,0,0,0,12,7,0,0,0,1,0,-0.3067765408360131,-1.164190998411879
2,0,2,3,0,0,1,5,29,0,0,0,2,0,0.6894030918133329,0.07733186426075858
2,0,1,3,0,0,0,10,6,0,0,0,2,0,0.00908529390646248,-0.6415907481620592
2,0,1,1,0,0,0,4,9,0,0,0,1,0,0.9080766697119699,-1.1046151872493182
1,0,0,2,0,0,0,9,30,1,1,0,0,0,-1.011391402953843,-0.23721607135918643
2,0,1,4,0,0,1,9,14,0,0,0,1,0,-0.8777575497935651,1.278417259253108
2,1,0,2,0,0,0,6,8,0,0,0,2,0,-0.3189250729414929,1.012949914176413
2,0,0,2,0,0,0,11,4,0,0,0,0,0,-0.4647074582072509,-0.9502737075535652
2,1,1,2,0,0,0,10,3,0,0,0,2,0,0.7987398807626515,0.901824048795471
2,0,1,3,0,0,0,8,17,0,0,0,3,0,-0.9749458066374037,0.5005362015865131
2,0,2,3,0,0,0,11,4,0,0,0,1,0,-0.4647074582072509,0.6974759296782939
1,0,0,1,0,0,0,11,23,0,0,0,2,0,-0.07595443083189633,-0.5983751338472482
2,1,0,5,0,0,4,7,26,0,0,0,2,0,-0.2581824124140938,0.8015020869932316
2,0,0,4,0,0,0,6,1,0,0,0,1,0,-0.8413119534771256,0.44435590297725924
2,0,2,3,0,0,0,12,3,0,0,0,0,0,-0.9020546140045247,-0.49990526980135774
2,0,2,4,0,0,1,8,27,0,0,0,2,0,-0.5133015866291702,1.300025066410514
1,0,0,2,0,1,0,8,30,0,0,0,1,0,-1.011391402953843,-1.19722007506677
2,0,1,2,0,0,0,10,28,0,0,0,1,0,-0.598341311367529,-0.6415907481620592
2,0,2,2,0,0,0,3,25,0,0,0,1,0,0.3370956607544179,-1.4750347385191254
2,0,2,5,0,0,0,7,3,0,0,0,1,0,0.6894030918133329,0.18197538749447914
2,0,2,2,0,0,1,10,31,0,0,0,1,0,-0.8777575497935651,-0.06003205266846169
2,1,2,0,0,0,0,12,4,0,0,0,1,0,-0.8291634213716458,0.40175765458123114
2,0,2,3,0,0,1,10,15,0,0,0,2,0,-0.45255892610177106,-0.3180910067197607
2,0,0,1,1,0,0,8,20,0,0,0,1,0,-0.6347869076839685,-0.29185295517148285
2,0,1,3,0,0,0,12,12,0,0,0,1,0,1.7706224492010378,-0.7048707548373178
2,0,2,2,0,0,0,8,14,0,0,0,1,0,-0.02736030240997701,0.194940071788922
2,1,0,1,0,0,1,8,5,0,0,0,1,0,-0.9749458066374037,2.398936401844275
2,0,0,3,0,0,0,11,24,0,0,0,0,0,-0.13669709135929548,-0.6209089898828282
2,0,1,4,0,0,1,4,6,0,0,0,0,0,0.397838321281817,-0.30049607803444506
2,0,2,1,2,0,0,7,25,0,0,0,0,0,0.3127985965434582,-0.3483419367401284
2,2,0,1,0,1,2,9,2,0,0,0,1,0,-0.9992428708483634,4.42080978585864
2,0,0,4,0,0,0,10,13,0,0,0,2,0,-0.671232504000408,-0.2100519709327336
2,0,1,0,0,0,0,8,1,0,0,0,1,0,-0.8291634213716458,0.46966790564736255
1,0,1,1,0,0,0,11,7,0,0,0,1,0,-0.7076781003168475,1.4645530837661862
1,0,0,2,0,0,0,11,20,0,0,0,0,0,-0.6347869076839685,-1.0120102994318663
2,0,0,2,2,0,0,9,17,0,0,0,0,0,-0.3432221371524526,-0.734195635979511
2,0,0,1,1,0,0,10,26,0,0,0,2,0,-0.9020546140045247,0.4387996097082119
2,0,2,2,0,0,1,9,9,0,0,0,2,0,-0.6469354397894483,1.3463275103192398
1,0,1,2,0,0,0,1,22,0,0,0,1,0,-0.6104898434730088,-0.20017411623220563
2,0,0,2,2,0,0,8,14,0,0,0,0,0,-1.023539935059323,0.09924835437755532
2,0,0,3,0,0,0,1,14,0,0,0,1,0,-0.41611332978533155,-1.660244514154029
2,0,0,3,0,0,0,4,21,0,0,0,1,0,-0.950648742426444,-0.5332430294156404
2,0,0,2,2,0,0,8,14,0,0,0,0,0,-0.5497471829456096,-0.1322638651660742
2,0,2,1,0,0,1,5,1,0,0,0,1,0,-0.051657366620936666,1.0685128468668843
1,0,0,1,0,0,0,11,29,0,0,0,0,0,-0.8656090176880853,-1.2589566669450711
2,0,0,3,0,0,0,9,13,0,0,0,0,0,-0.9749458066374037,-0.3329077887705531
1,0,0,1,0,0,0,2,19,0,0,0,0,0,-0.9749458066374037,-1.039791765777102
2,2,0,3,0,0,5,6,29,0,0,0,2,0,-1.011391402953843,3.1891647778865306
2,0,0,1,0,0,0,6,9,0,0,0,1,0,-0.5740442471565693,0.09616152478364043
2,0,1,2,0,0,0,5,20,0,0,0,1,0,0.02123382601194231,-1.2589566669450711
2,1,0,3,0,0,0,3,17,0,0,0,2,0,-0.8534604855826055,0.6548776812822662
1,0,0,2,0,0,0,12,11,0,0,0,1,0,-0.8534604855826055,-0.7650639319186615
3,0,2,3,0,0,1,4,17,0,0,0,2,0,-0.7319751645278071,1.2228543265626375
2,0,0,2,1,0,0,1,12,0,0,0,2,0,-0.950648742426444,-1.1200493352188934
3,0,1,4,0,0,1,2,8,0,0,0,1,0,-0.9992428708483634,0.8586084344806599
1,0,0,3,0,0,1,6,14,0,0,0,1,0,-0.6833810361058879,0.08134474273284802
2,0,2,3,0,0,1,9,18,0,0,0,1,0,-0.4039647976798517,1.3463275103192398
3,0,0,3,0,0,1,9,22,0,0,0,3,0,1.3818694218256833,1.651923640116831
1,0,1,1,0,0,0,1,18,0,0,0,0,0,-1.023539935059323,-1.2743908149146466
2,0,0,4,0,0,1,10,19,0,0,0,2,0,-0.01521177030449718,0.8184796497597647
2,0,1,2,0,0,0,2,26,0,0,0,1,0,-0.3553706692579324,-0.6940668512586152
1,0,0,3,0,0,0,5,17,0,0,0,0,0,-0.9263516782154844,0.747482569099718
2,0,1,4,0,0,1,4,18,0,0,0,2,0,-0.6469354397894483,0.27951920266219493
2,0,1,2,0,0,0,11,18,0,0,0,2,0,-0.41611332978533155,-0.3761234030853641
1,0,0,1,0,0,0,11,10,0,0,0,2,0,-0.3553706692579324,-0.9873156626805459
2,0,1,2,0,0,0,8,17,0,0,0,1,0,-0.9992428708483634,0.6650642189421858
2,0,0,2,1,0,0,12,29,0,0,0,0,0,-1.011391402953843,-1.022196837091786
1,0,0,3,1,0,0,5,10,0,0,0,0,0,-0.7198266324223273,0.7166142731605674
2,0,1,2,0,0,0,10,19,0,0,0,2,0,-0.52545011873465,-0.070527273287773
1,0,2,3,0,0,0,3,17,0,0,0,0,0,0.00908529390646248,-0.9826854182896732
2,0,0,2,0,0,0,6,22,0,0,0,0,0,-0.7927178250552063,-0.17856630907480012
1,0,0,3,0,0,0,8,25,0,0,0,0,0,0.7137001560242926,-0.4872492684663061
1,0,0,1,1,0,0,2,24,0,0,0,0,0,-1.023539935059323,-0.36377608470970374
2,0,2,0,1,0,0,6,26,0,0,0,1,0,-0.9992428708483634,0.5005362015865131
2,0,0,1,0,1,0,6,10,0,0,0,0,0,-1.023539935059323,0.747482569099718
2,0,1,3,0,0,3,4,4,0,0,0,0,0,0.10627355075030112,-0.989167760436895
2,0,0,2,1,0,0,3,23,0,0,0,0,0,-0.5618957150510895,-0.4810756092784759
2,0,0,1,0,0,0,8,31,0,0,0,2,0,-0.9385002103209642,0.03843781137742866
2,0,0,1,1,0,0,4,8,0,0,0,1,0,-0.8048663571606861,-0.5181175644054568
3,0,1,2,0,0,1,4,11,0,0,0,2,0,-0.07595443083189633,0.7073537843788218
1,0,0,2,0,0,0,10,2,0,0,0,0,0,-1.011391402953843,-0.17856630907480012
1,0,0,3,1,0,0,11,8,0,0,0,1,0,-0.8413119534771256,0.7752640354449537
2,0,1,0,1,0,0,10,30,0,0,0,0,0,-1.023539935059323,1.056165528491224
2,0,0,2,0,0,1,4,21,0,0,0,0,0,-0.5011530545236904,-0.2927790040496574
2,1,1,3,0,0,0,4,25,0,0,0,1,0,-0.5618957150510895,0.4989927867895557
2,0,2,3,0,0,0,4,16,0,0,0,2,0,0.5557692386530548,-0.715983341375412
2,0,1,2,0,0,0,10,7,0,0,0,1,0,3.0826639165928595,-0.46656751018707515
2,0,2,2,0,0,0,10,23,0,0,0,0,0,-0.889906081899045,-0.5335517123750321
2,0,0,1,0,0,0,8,25,0,0,0,2,0,-1.011391402953843,0.006643466560103507
2,0,1,2,0,0,0,9,25,0,0,0,0,0,-0.3432221371524526,2.445238845753001
1,0,1,2,1,0,0,12,19,0,0,0,0,0,-0.9870943387428835,-0.8113663758273875
1,0,1,1,0,0,0,7,25,0,0,0,1,0,0.00908529390646248,-0.181653138668715
2,0,2,1,0,0,0,7,2,0,0,0,2,0,0.23990740391057924,-0.5486771773852157
1,0,0,1,0,1,0,5,24,1,1,4,0,0,-0.9627972745319239,-1.19722007506677
2,0,2,4,0,0,1,11,13,0,0,0,3,0,-0.6833810361058879,-0.2742580264861668
1,0,0,1,0,0,0,7,5,0,0,0,0,0,-1.023539935059323,-0.8268005237969628
3,0,1,3,0,1,1,10,26,0,0,0,1,0,-0.9385002103209642,0.8709557528563203
2,2,0,3,0,0,2,4,7,0,0,0,2,0,-0.16099415557025515,2.0223431913866383
2,2,0,3,0,0,2,12,8,0,0,0,1,0,-0.6104898434730088,2.1056875904223444
2,0,2,3,0,0,0,9,25,0,0,0,2,0,-0.5861927792620492,0.5573338661145504
2,0,0,4,0,0,0,6,28,0,0,0,1,0,1.0538590549777278,-0.45792438732411295
1,0,0,1,0,0,0,9,22,0,0,0,0,0,-0.9627972745319239,-1.2589566669450711
2,0,1,3,0,0,0,2,18,0,0,0,1,0,-0.8777575497935651,-0.45638097252715554
2,0,2,3,1,0,0,12,4,0,0,0,1,0,-0.6833810361058879,-0.9564473667413954
1,0,0,2,0,0,0,5,17,0,0,0,0,0,-0.24603388030861395,0.747482569099718
2,0,3,5,0,0,1,7,4,0,0,0,0,0,0.4221353854927767,-0.7203049028068931
2,0,2,4,0,0,0,9,1,0,0,0,1,0,1.8678107060448763,-0.3616153039939634
1,0,0,2,0,0,0,10,15,0,0,0,0,0,-0.8534604855826055,-0.17856630907480012
2,0,1,3,1,0,0,2,8,0,0,0,0,0,-0.9627972745319239,-1.132396653594554
2,0,0,3,0,0,0,10,13,0,0,0,0,0,-0.5740442471565693,-0.024224829379047096
2,0,0,4,0,0,1,3,9,1,0,1,1,0,-0.950648742426444,0.09924835437755532
1,0,2,3,0,0,0,2,27,0,0,0,0,0,0.3735412570708574,-0.9502737075535652
2,2,1,5,0,0,2,9,6,0,0,0,2,0,-0.4404103939962912,2.7631822939262527
2,0,0,4,0,0,0,8,31,0,0,0,0,0,-0.5375986508401298,-0.6261566001924839
1,0,1,2,0,0,0,7,8,0,0,0,0,0,-0.950648742426444,-0.9502737075535652
2,0,0,2,2,0,1,10,9,0,0,0,0,0,-0.051657366620936666,0.9326923447346216
2,0,0,1,1,0,0,5,13,0,0,0,1,0,-0.9992428708483634,0.7166142731605674
2,0,0,4,0,0,0,1,12,0,0,0,1,0,-0.9142031461100045,-0.5181175644054568
1,0,2,1,0,0,0,2,28,0,0,0,0,0,0.38568978917633717,-0.9502737075535652
2,0,1,2,1,0,0,4,15,0,0,0,1,0,-0.08810296293737616,-1.1651170472900532
2,0,0,1,0,0,0,8,6,0,0,0,1,0,0.543620706547575,0.26285032285505344
2,0,2,2,1,0,0,2,19,0,0,0,1,0,-0.598341311367529,-0.6616551405225072
3,0,0,4,0,0,1,7,19,0,0,0,1,0,0.3127985965434582,0.24618144304791234
2,0,1,1,0,0,0,3,12,0,0,0,0,0,0.045530890222901965,-1.4750347385191254
2,0,2,3,0,0,0,4,16,0,0,0,1,0,-0.671232504000408,-0.09213508044517851
2,0,0,5,0,0,1,6,7,0,0,0,1,0,-0.0638058987264165,0.8277401385415093
3,0,1,0,0,0,1,7,17,0,0,0,2,0,0.033382358117422135,0.9851684478311773
1,0,1,2,0,0,0,9,4,0,0,0,0,0,1.6369885960407597,-0.8987236533351836
2,0,2,1,2,0,0,3,27,0,0,0,1,0,-0.7927178250552063,-1.6139420702453031
1,0,1,3,2,0,0,3,7,0,0,0,0,0,-0.9749458066374037,-0.5489858603446073
2,0,2,8,0,0,0,6,28,0,0,0,1,0,0.5922148349694943,-0.3267341295827229
2,0,1,2,1,0,0,3,11,0,0,0,1,0,0.033382358117422135,-1.6611705630322036
2,0,0,4,1,0,0,11,1,0,0,0,2,0,-0.4890045224182105,-0.9564473667413954
2,1,1,0,0,0,0,5,2,0,0,0,2,0,-1.011391402953843,1.6426631513350853
1,0,1,0,0,0,0,6,20,1,1,8,1,0,-0.8048663571606861,-1.2589566669450711
2,0,0,1,0,0,1,4,13,0,0,0,1,0,-0.7076781003168475,0.6240093853431156
2,0,0,2,2,0,0,9,30,0,0,0,0,0,-0.6590839718949282,0.46966790564736255
3,0,0,2,0,0,1,6,1,0,0,0,2,0,-0.889906081899045,1.1163587055725672
2,0,1,3,1,0,0,6,2,0,0,0,1,0,0.397838321281817,0.11931274673800338
2,0,0,2,1,0,0,6,17,0,0,0,0,0,-0.8048663571606861,0.7166142731605674
1,0,0,3,0,0,0,1,19,0,0,0,0,0,0.8108884128681313,-0.7959322278578121
